mssubclass,mszoning,lotfrontage,lotarea,street,alley,lotshape,landcontour,lotconfig,landslope,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,yearbuilt,yearremodadd,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,lowqualfinsf,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,fireplacequ,garagetype,garageyrblt,garagefinish,garagecars,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,poolqc,fence,miscfeature,miscval,mosold,yrsold,saletype,salecondition,price_per_sqft
20,RL,89.0,10680,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756,Unf,0,1380,2136,GasA,TA,N,FuseA,0,0,0,2,0,4,1,TA,7,Mod,0,None,Detchd,1951.0,Unf,2,TA,TA,Y,0,30,0,0,0,0,None,MnPrv,None,0,10,2006,WD,Normal,64.55992509363296
60,RL,60.0,15384,Pave,None,IR1,Lvl,Inside,Gtl,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,64,788,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,TA,TA,Y,100,75,0,0,0,0,None,None,None,0,2,2008,WD,Normal,123.48993288590604
80,RL,65.0,10482,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,0,81,588,GasA,Ex,Y,SBrkr,0,0,1,1,0,3,1,TA,6,Typ,0,None,Attchd,1958.0,RFn,1,TA,TA,Y,224,0,0,0,0,0,None,MnWw,None,0,6,2007,WD,Normal,127.41652021089631
60,RL,86.0,14598,Pave,None,IR1,Lvl,CulDSac,Gtl,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,894,894,GasA,Ex,Y,SBrkr,0,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2007.0,Fin,3,TA,TA,Y,100,18,0,0,0,0,None,None,None,0,1,2008,WD,Normal,110.7087428867046
20,RL,72.0,8872,Pave,None,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,0,317,912,GasA,Ex,Y,SBrkr,0,1,0,1,0,2,1,Gd,5,Typ,0,None,Detchd,1992.0,Unf,2,TA,TA,Y,0,240,0,0,0,0,None,None,None,0,12,2008,WD,Normal,161.18421052631578
120,RL,65.0,8769,Pave,None,Reg,Lvl,Corner,Gtl,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540,Unf,0,162,1702,GasA,Ex,Y,SBrkr,0,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3,TA,TA,Y,0,72,0,0,224,0,None,None,None,0,10,2008,New,Partial,215.80141010575792
80,RL,70.0,7910,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666,Unf,0,409,1075,GasA,Gd,Y,SBrkr,0,0,0,2,0,4,1,TA,7,Maj1,0,None,Basment,1960.0,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,8,2008,WD,Normal,84.2733908427339
90,RL,71.0,18890,Pave,None,IR1,Lvl,Inside,Gtl,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498,Rec,211,652,1361,GasA,Ex,Y,SBrkr,0,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977.0,RFn,2,TA,TA,N,155,24,145,0,0,0,None,None,Gar2,8300,8,2007,WD,Normal,72.51908396946565
90,RL,70.0,7728,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,1106,GasA,TA,Y,SBrkr,0,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1962.0,Unf,2,TA,TA,Y,0,18,0,0,0,0,None,GdWo,None,0,5,2006,WD,Normal,111.34453781512605
90,RL,70.0,9842,Pave,None,Reg,Lvl,FR2,Gtl,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,0,0,0,2,0,2,2,TA,6,Typ,0,None,CarPort,1962.0,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2007,WD,Normal,83.16993464052288
20,RL,73.0,12160,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,0,188,1188,GasA,Fa,Y,SBrkr,0,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,2,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2010,COD,Abnorml,119.52861952861953
70,RH,55.0,8525,Pave,None,Reg,Bnk,Inside,Gtl,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,0,Unf,0,940,940,GasA,TA,N,FuseA,0,0,0,1,1,4,1,TA,7,Typ,0,None,None,0.0,None,0,None,None,N,0,192,0,0,0,0,None,None,None,0,11,2008,WD,Abnorml,66.19144602851324
70,RL,96.0,13132,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,747,GasA,Gd,Y,FuseF,0,0,0,1,1,4,1,TA,9,Typ,0,None,Detchd,1914.0,Unf,1,Fa,Fa,N,203,40,0,0,0,0,None,None,None,0,7,2006,WD,Normal,77.85145739910314
160,RL,36.0,2628,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,GasA,Ex,Y,SBrkr,0,0,0,2,1,2,1,Gd,6,Typ,0,None,BuiltIn,2003.0,RFn,2,TA,TA,Y,0,27,0,0,0,0,None,None,None,0,6,2010,WD,Normal,107.93357933579335
60,RL,41.0,12393,Pave,None,IR2,Lvl,FR2,Gtl,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,0,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,9,2006,WD,Normal,100.10266940451746
20,RL,63.0,13072,Pave,None,Reg,Lvl,Inside,Gtl,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,1141,GasA,Ex,Y,SBrkr,0,0,0,1,1,3,1,TA,6,Typ,0,None,Detchd,2005.0,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2006,WD,Abnorml,124.89044697633655
20,RL,64.0,9037,Pave,None,IR1,HLS,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,GasA,Ex,Y,SBrkr,0,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,RFn,2,TA,TA,Y,120,33,0,0,0,0,None,None,None,0,12,2007,WD,Normal,179.177897574124
60,RL,65.0,8158,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550,Unf,0,334,884,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2003.0,RFn,2,TA,TA,Y,0,63,0,0,0,0,None,None,None,0,7,2008,WD,Normal,127.20588235294117
20,RL,83.0,9849,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1689,1689,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,RFn,3,TA,TA,Y,0,56,0,0,0,0,None,None,None,0,6,2007,New,Partial,147.02664298401422
85,RL,85.0,10625,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885,LwQ,168,0,1053,GasA,TA,Y,SBrkr,0,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1974.0,RFn,2,TA,TA,Y,0,120,0,0,0,0,None,MnPrv,None,0,1,2010,WD,Family,144.92753623188406
20,RL,107.0,13891,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386,Unf,0,690,2076,GasA,Ex,Y,SBrkr,0,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3,TA,TA,Y,216,229,0,0,0,0,None,None,None,0,9,2006,New,Partial,223.98843930635837
70,RL,74.0,11435,Pave,None,IR1,HLS,Corner,Mod,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,792,792,GasA,Fa,Y,SBrkr,0,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,1931.0,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2006,WD,Normal,151.61502966381016
80,RL,78.0,12090,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,585,585,GasA,Ex,Y,SBrkr,0,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2,TA,TA,Y,268,112,0,0,147,0,None,None,None,0,1,2007,WD,Abnorml,95.28907922912205
60,FV,65.0,8125,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,756,756,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2005.0,RFn,2,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,3,2006,New,Partial,120.09014810045075
80,RL,73.0,12328,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539,Unf,0,473,1012,GasA,TA,Y,SBrkr,0,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1976.0,Unf,3,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2010,WD,Normal,164.31334622823985
75,RM,60.0,9600,Pave,Grvl,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319,Unf,0,416,735,OthW,Fa,N,SBrkr,0,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2,Fa,Fa,P,0,0,259,0,0,0,None,None,None,0,4,2008,WD,Normal,62.925170068027214
20,RL,60.0,7200,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534,Rec,96,246,876,GasA,TA,Y,SBrkr,0,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1950.0,Unf,1,TA,TA,Y,0,80,0,0,0,0,None,None,None,0,5,2007,WD,Normal,120.44534412955466
20,RL,93.0,11160,Pave,None,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065,Unf,0,1045,2110,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,1968.0,Fin,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,115.63981042654028
120,RL,88.5,3136,Pave,None,IR1,Lvl,Corner,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1405,1405,GasA,Ex,Y,SBrkr,0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2,TA,TA,Y,148,36,0,0,0,0,None,None,None,0,3,2006,WD,Normal,122.24199288256227
20,RL,62.0,9858,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510,Unf,0,354,864,GasA,TA,Y,SBrkr,0,1,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1968.0,RFn,1,TA,TA,Y,33,0,0,0,0,0,None,GdWo,Shed,600,11,2009,WD,Normal,148.74141876430207
60,RL,68.0,17542,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,GasA,TA,Y,SBrkr,0,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974.0,RFn,2,TA,TA,Y,220,47,0,0,0,0,None,MnPrv,None,0,7,2007,WD,Normal,135.67143516382095
60,RL,60.0,6931,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,TA,TA,Y,178,128,0,0,0,0,None,None,None,0,7,2008,WD,Normal,99.8792270531401
50,RM,52.0,6240,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425,Unf,0,459,884,GasA,TA,Y,FuseA,0,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1978.0,Unf,1,TA,TA,Y,0,0,0,0,120,0,None,None,None,0,11,2007,WD,Normal,93.26993416239941
20,RL,91.0,14303,Pave,None,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,GasA,Ex,Y,SBrkr,0,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,TA,TA,Y,262,36,0,0,0,0,None,None,None,0,8,2008,WD,Normal,151.7362858580775
30,RL,56.0,4060,Pave,None,Reg,Lvl,Corner,Gtl,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,864,864,GasA,Ex,Y,SBrkr,0,0,0,1,0,2,1,TA,4,Typ,0,None,None,0.0,None,0,None,None,Y,0,96,0,0,0,0,None,None,None,0,7,2009,WD,Normal,115.625
80,RL,59.0,9587,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,GasA,Ex,Y,SBrkr,0,1,0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2005.0,Fin,2,TA,TA,Y,212,0,0,0,0,0,None,None,None,0,7,2008,WD,Normal,162.95025728987994
20,RL,65.0,9750,Pave,None,Reg,Lvl,FR2,Gtl,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,438,14,1054,GasA,Gd,Y,SBrkr,0,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1969.0,Unf,2,TA,TA,Y,180,0,0,0,80,0,None,None,None,0,7,2008,WD,Normal,143.2637571157495
60,RL,65.0,24682,Pave,None,IR3,Lvl,CulDSac,Gtl,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,841,841,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2,TA,TA,Y,0,103,0,0,0,0,None,None,None,0,6,2009,WD,Normal,108.05970149253731
20,RL,80.0,9600,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,0,546,1050,GasA,Gd,Y,SBrkr,0,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,1956.0,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2009,WD,Normal,122.76190476190476
50,RL,80.0,11250,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1104,1104,GasA,Ex,Y,FuseA,0,1,0,1,0,5,1,TA,8,Min2,2,TA,Attchd,1957.0,Unf,1,TA,TA,Y,120,0,0,0,0,0,None,None,None,0,11,2009,WD,Normal,90.32438478747204
70,RL,60.0,13515,Pave,Pave,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,764,764,GasA,Ex,Y,FuseA,0,0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1940.0,Unf,2,TA,TA,N,0,0,126,0,0,0,None,GdPrv,None,0,7,2007,WD,Normal,98.95833333333333
120,RH,34.0,4060,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,0,1139,1405,GasA,Ex,Y,SBrkr,0,1,0,2,0,2,1,Gd,5,Typ,0,None,Attchd,1998.0,Fin,2,TA,TA,Y,144,68,0,0,0,0,None,None,None,0,8,2008,COD,Abnorml,135.37771129394167
160,FV,35.0,3735,Pave,None,Reg,Lvl,FR3,Gtl,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,0,241,691,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,Gd,6,Typ,0,None,Detchd,1999.0,Unf,2,TA,TA,Y,0,34,0,0,0,0,None,None,None,0,3,2006,WD,Normal,126.65289256198348
190,RM,60.0,10120,Pave,None,IR1,Bnk,Inside,Gtl,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,925,925,GasA,TA,N,FuseF,0,0,0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,1960.0,Unf,1,TA,TA,N,0,0,264,0,0,0,None,MnPrv,None,0,1,2007,WD,Normal,64.58443620963473
20,RL,89.0,13214,Pave,None,IR1,HLS,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2002,2002,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3,TA,TA,Y,144,76,0,0,0,0,None,None,None,0,5,2010,WD,Normal,187.5619425173439
50,RL,74.0,14100,Pave,None,IR1,Lvl,Inside,Mod,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,192,Unf,0,536,728,GasA,Ex,Y,SBrkr,0,0,0,3,1,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982.0,Unf,3,TA,TA,Y,314,12,0,0,0,0,None,GdWo,None,0,5,2008,WD,Normal,110.53089643167972
50,RL,78.0,11344,Pave,None,Reg,Lvl,Inside,Gtl,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460,Unf,0,414,874,GasW,TA,Y,FuseA,0,0,0,1,1,3,1,TA,7,Typ,0,None,Attchd,1958.0,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,7,2007,WD,Normal,94.48818897637796
40,RL,80.0,23595,Pave,None,Reg,Low,Inside,Sev,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258,Unf,0,74,1332,GasA,TA,Y,SBrkr,0,2,0,0,1,0,1,Gd,4,Typ,1,TA,Attchd,1979.0,Fin,2,TA,TA,Y,268,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,170.60367454068242
20,RL,80.0,9156,Pave,None,IR1,Lvl,Inside,Gtl,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1489,1489,GasA,Gd,Y,SBrkr,0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1968.0,RFn,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2009,WD,Normal,124.74815312290127
20,RL,71.0,13526,Pave,None,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560,LwQ,375,0,935,GasA,TA,Y,SBrkr,0,1,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1965.0,Unf,1,TA,TA,Y,180,0,0,0,0,0,None,MnPrv,None,0,11,2006,WD,Normal,146.524064171123
80,RL,124.0,11512,Pave,None,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,0,300,1019,GasA,Gd,Y,SBrkr,0,1,0,1,0,2,1,Ex,5,Typ,1,Gd,Basment,1959.0,RFn,1,TA,TA,Y,0,0,0,0,163,0,None,GdPrv,None,0,5,2008,WD,Normal,130.43478260869566
50,RL,53.0,5362,Pave,None,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,661,661,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2,TA,TA,Y,242,0,81,0,0,0,None,None,None,0,11,2007,WD,Normal,111.2
90,RL,95.0,11345,Pave,None,Reg,Lvl,Corner,Gtl,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,220,Unf,0,708,928,GasA,Gd,Y,FuseA,0,0,0,2,0,4,2,TA,10,Typ,0,None,Detchd,1948.0,Unf,2,TA,Fa,Y,0,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,71.35416666666667
60,RL,80.0,12936,Pave,None,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,593,Unf,0,130,723,GasA,TA,Y,SBrkr,0,0,1,1,1,3,1,TA,6,Typ,1,TA,Attchd,1972.0,Unf,2,TA,TA,Y,294,116,0,0,0,0,None,None,None,0,12,2009,WD,Normal,116.12903225806451
80,RL,80.0,17871,Pave,None,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528,Unf,0,1152,1680,GasA,Fa,Y,SBrkr,0,1,0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,RFn,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2009,WD,Normal,114.79118329466357
60,RL,75.0,9473,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,804,Unf,0,324,1128,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,TA,TA,Y,0,211,0,0,0,0,None,None,None,0,3,2008,WD,Normal,116.69128508124076
